Object Id, mean sampling in band 1, mean sampling in band2, period, lower error, upper error, significance, pair of bands
1385145.0,20.42945312500001,20.42945312500001,202.42914979757063,11.098979547652618,13.239568743956227,1.0,13.0
1385145.0,20.42945312500001,20.42945312500001,288.1844380403456,7.670888256129501,7.243039205390801,0.98,14.0
1385145.0,20.42945312500001,20.42945312500001,202.42914979757063,11.098979547652618,13.239568743956227,0.98,14.0
1385148.0,18.545886524822702,18.545886524822702,269.1790040376848,23.20477560158622,6.391846323631739,0.98,12.0
1385148.0,18.545886524822702,18.545886524822702,207.57654385054468,9.146936832356175,2.307467944700136,1.0,12.0
1385148.0,18.545886524822702,18.545886524822702,269.1790040376848,23.20477560158622,6.391846323631739,1.0,13.0
1385148.0,18.545886524822702,18.545886524822702,207.57654385054468,9.146936832356175,2.307467944700136,1.0,13.0
1385148.0,18.545886524822702,18.545886524822702,269.1790040376848,23.20477560158622,6.391846323631739,0.98,14.0
1385148.0,18.545886524822702,18.545886524822702,207.57654385054468,9.146936832356175,2.307467944700136,1.0,14.0
1385163.0,18.613642857142832,18.61357142857144,288.1844380403456,16.657792302174414,10.926205167418345,1.0,12.0
1385163.0,18.613642857142832,18.61357142857144,202.42914979757063,13.100422598982988,2.68297412872127,0.98,12.0
1385163.0,18.613642857142832,18.61357142857144,288.1844380403456,16.657792302174414,10.926205167418345,1.0,13.0
1385163.0,18.613642857142832,18.61357142857144,202.42914979757063,13.100422598982988,2.68297412872127,0.96,13.0
1385163.0,18.613642857142832,18.61357142857144,288.1844380403456,16.657792302174414,10.926205167418345,1.0,14.0
1385163.0,18.613642857142832,18.61357142857144,202.42914979757063,13.100422598982988,2.68297412872127,1.0,14.0
1385223.0,18.159513888888895,18.15944444444444,252.5252525252523,7.993948568539508,2.603870541312631,0.98,12.0
1385223.0,18.159513888888895,18.15944444444444,202.42914979757063,7.369303469960414,4.799251001021673,1.0,12.0
1385223.0,18.159513888888895,18.15944444444444,252.5252525252523,7.993948568539508,2.603870541312631,1.0,13.0
1385223.0,18.159513888888895,18.159513888888895,252.5252525252523,7.993948568539508,2.603870541312631,0.98,14.0
1385234.0,19.227720588235304,19.22764705882352,278.35768963117584,15.138330936159889,0.7806367463756487,1.0,12.0
1385234.0,19.227720588235304,19.22764705882352,278.35768963117584,19.213924198527934,1.79024648060755,1.0,13.0
1385234.0,19.227720588235304,19.227720588235304,278.35768963117584,16.697012061247904,4.830453108053803,1.0,14.0
1385275,0,0,0,0,0,0,12
1385275,0,0,0,0,0,0,13
1385275,0,0,0,0,0,0,14
1385288.0,18.9490579710145,18.94898550724637,278.35768963117584,45.171601942436155,7.684790486204747,1.0,12.0
1385288.0,18.9490579710145,18.94898550724637,165.4944145635083,8.857086864822037,1.0541385806260166,1.0,12.0
1385288.0,18.9490579710145,18.94898550724637,278.35768963117584,45.171601942436155,7.684790486204747,1.0,13.0
1385288.0,18.9490579710145,18.94898550724637,165.4944145635083,8.857086864822037,1.0541385806260166,1.0,13.0
1385288.0,18.9490579710145,18.94898550724637,278.35768963117584,45.171601942436155,7.684790486204747,0.98,14.0
1385290.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0
1385290.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0
1385290.0,23.4691743119266,23.469082568807316,147.54703061600867,141.62907701664216,2.847536364605986,1.0,14.0
1385368.0,18.545815602836875,18.545886524822702,269.1790040376848,19.272235788436433,4.2880857420605025,1.0,12.0
1385368.0,18.545815602836875,18.545815602836875,269.1790040376848,18.777132693581052,6.071709641166137,0.98,13.0
1385368.0,18.545815602836875,18.545815602836875,288.1844380403456,22.96477923117311,9.369942587156856,1.0,14.0
1385369.0,18.415211267605628,18.415281690140855,288.1844380403456,15.138137334192663,6.2315276183402375,1.0,12.0
1385369.0,18.415211267605628,18.415211267605628,288.1844380403456,15.138137334192663,6.2315276183402375,1.0,13.0
1385369.0,18.415211267605628,18.415211267605628,202.42914979757063,9.681875183370153,0.02536990995344013,1.0,13.0
1385369.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0
1385377.0,17.78884353741496,17.78891156462586,269.1790040376848,13.64441286087731,6.9817985244483225,1.0,12.0
1385377.0,17.78884353741496,17.78891156462586,269.1790040376848,68.60077811778638,0.12370773176883176,1.0,13.0
1385377.0,17.78884353741496,17.78884353741496,269.1790040376848,13.64441286087731,6.9817985244483225,1.0,14.0
1385378.0,19.087299270072986,19.08737226277373,207.57654385054468,145.55969155059952,0.8633499458512404,1.0,12.0
1385378.0,19.087299270072986,19.08737226277373,133.11148086522445,4.493414033398892,4.280758054372058,1.0,12.0
1385378.0,19.087299270072986,19.08737226277373,207.57654385054468,145.55969155059952,0.8633499458512404,1.0,13.0
1385378.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0
1385384.0,19.22764705882352,19.227720588235304,252.5252525252523,8.159090228354728,0.8797514250501877,1.0,12.0
1385384.0,19.22764705882352,19.227720588235304,252.5252525252523,8.159090228354728,0.8797514250501877,0.98,13.0
1385384.0,19.22764705882352,19.22764705882352,252.5252525252523,8.159090228354728,0.8797514250501877,1.0,14.0
1385402.0,19.37007407407407,19.370148148148157,278.35768963117584,20.525104031394505,4.568678394438564,1.0,12.0
1385402.0,19.37007407407407,19.370148148148157,278.35768963117584,20.697172107334666,3.975445061723292,0.98,13.0
1385402.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0
1385444.0,22.160677966101687,22.160762711864418,252.5252525252523,10.017668082660634,1.6889055756666664,1.0,12.0
1385444.0,22.160677966101687,22.160762711864418,252.5252525252523,10.017668082660634,1.6889055756666664,1.0,13.0
1385444.0,22.160677966101687,22.160677966101687,252.5252525252523,10.017668082660634,1.6889055756666664,1.0,14.0
1385446.0,26.149599999999992,26.14970000000001,172.4881414402758,60.45329138635398,4.137581740529242,1.0,12.0
1385446.0,26.149599999999992,26.14970000000001,172.4881414402758,106.24334085295962,2.0473078161437,1.0,13.0
1385446.0,26.149599999999992,26.14970000000001,176.21145374449318,11.098123326971205,3.350282232586153,1.0,14.0
1385478.0,18.015070422535207,18.015070422535207,278.35768963117584,21.92168603485544,19.51466516614431,1.0,12.0
1385478.0,18.015070422535207,18.015070422535207,278.35768963117584,21.92168603485544,19.51466516614431,1.0,13.0
1385478.0,18.015070422535207,18.015070422535207,162.20600162205983,7.097542805201442,5.090196959527219,0.96,13.0
1385478.0,18.015070422535207,18.015070422535207,278.35768963117584,21.92168603485544,19.51466516614431,1.0,14.0
1385478.0,18.015070422535207,18.015070422535207,162.20600162205983,7.097542805201442,5.090196959527219,0.98,14.0
1385479.0,18.03420689655172,18.034275862068974,260.5863192182408,12.981673792122024,0.4948798466310791,0.98,12.0
1385479.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0
1385479.0,18.03420689655172,18.034275862068974,269.1790040376848,9.303815465874607,7.458834855236034,0.98,14.0
1385498.0,17.43306666666666,17.43313333333334,212.99254526091565,11.579810406313811,9.848669844261451,1.0,12.0
1385498.0,17.43306666666666,17.43313333333334,212.99254526091565,11.579810406313811,9.848669844261451,1.0,13.0
1385498.0,17.43306666666666,17.43313333333334,212.99254526091565,15.740152927264774,8.026300279422799,1.0,14.0
1385534.0,20.429374999999993,20.42945312500001,288.1844380403456,5.713603974772241,4.743351272064274,0.98,12.0
1385534.0,20.429374999999993,20.42945312500001,202.42914979757063,8.358625240470246,3.0368051490894175,1.0,12.0
1385534.0,20.429374999999993,20.42945312500001,288.1844380403456,5.713603974772241,4.743351272064274,0.98,13.0
1385534.0,20.429374999999993,20.42945312500001,202.42914979757063,8.358625240470246,3.0368051490894175,1.0,13.0
1385534.0,20.429374999999993,20.42945312500001,288.1844380403456,5.713603974772241,4.743351272064274,0.98,14.0
1385534.0,20.429374999999993,20.42945312500001,202.42914979757063,8.358625240470246,3.0368051490894175,1.0,14.0
1385538.0,19.593233082706778,19.593233082706778,260.5863192182408,6.2780837229752535,1.8638285047231307,1.0,12.0
1385538.0,19.593233082706778,19.593233082706778,260.5863192182408,6.2780837229752535,1.8638285047231307,1.0,13.0
1385538.0,19.593233082706778,19.59330827067672,260.5863192182408,6.2780837229752535,1.8638285047231307,0.98,14.0
1385647.0,18.81266187050359,18.81273381294965,252.5252525252523,8.175889085792562,1.6025913735477388,1.0,12.0
1385647.0,18.81266187050359,18.81273381294965,252.5252525252523,8.175889085792562,1.6025913735477388,1.0,13.0
1385647.0,18.81266187050359,18.81273381294965,252.5252525252523,8.175889085792562,1.6025913735477388,1.0,14.0
1385693.0,23.69009090909094,23.690000000000012,202.42914979757063,2.6558862271445776,1.5518787528849884,1.0,12.0
1385693.0,23.69009090909094,23.690000000000012,207.57654385054468,4.249167062645,5.835064151829897,0.98,13.0
1385693.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0
1385797,0,0,0,0,0,0,12
1385797,0,0,0,0,0,0,13
1385797,0,0,0,0,0,0,14
1385850.0,21.97453781512606,21.97453781512606,252.5252525252523,8.052691701188508,2.7200168037614674,1.0,12.0
1385850.0,21.97453781512606,21.97453781512606,252.5252525252523,8.052691701188508,2.7200168037614674,1.0,13.0
1385850.0,21.97453781512606,21.97453781512606,192.86403085824472,10.97177895961039,3.24339907057481,1.0,13.0
1385850.0,21.97453781512606,21.97453781512606,252.5252525252523,0.9612361245658576,2.6166431540212898,0.96,14.0
1385850.0,21.97453781512606,21.97453781512606,212.99254526091565,22.216835798463478,4.6763575874928165,1.0,14.0
1385896.0,21.898403361344567,21.898319327731105,260.5863192182408,13.130277585446095,0.5220685291959057,0.98,12.0
1385896.0,21.898403361344567,21.898319327731105,218.6987424822305,6.255235579845646,3.493507984569618,0.98,12.0
1385896.0,21.898403361344567,21.898319327731105,260.5863192182408,13.130277585446095,0.5220685291959057,1.0,13.0
1385896.0,21.898403361344567,21.898319327731105,218.6987424822305,6.255235579845646,3.493507984569618,0.98,13.0
1385896.0,21.898403361344567,21.898403361344567,260.5863192182408,13.130277585446095,0.5220685291959057,1.0,14.0
1385999.0,18.034275862068974,18.034275862068974,252.5252525252523,11.097528947229932,2.119171051335087,1.0,12.0
1385999.0,18.034275862068974,18.034275862068974,252.5252525252523,11.097528947229932,2.119171051335087,1.0,13.0
1385999.0,18.034275862068974,18.034275862068974,252.5252525252523,11.097528947229932,2.119171051335087,1.0,14.0
1386213.0,17.764861111111106,17.76479166666665,260.5863192182408,8.617114663271991,3.8761209805654744,0.98,12.0
1386213.0,17.764861111111106,17.764861111111106,260.5863192182408,8.617114663271991,3.8761209805654744,1.0,13.0
1386213.0,17.764861111111106,17.764861111111106,260.5863192182408,12.553875733128734,3.8763138573102083,1.0,14.0
1386213.0,17.764861111111106,17.764861111111106,218.6987424822305,9.173755019371185,1.057963250043997,1.0,14.0
1386325.0,17.727210884353752,17.727210884353752,269.1790040376848,15.195377193942079,1.4056204084925525,1.0,12.0
1386325.0,17.727210884353752,17.727210884353752,207.57654385054468,11.670503587807957,4.199927967805081,0.98,12.0
1386325.0,17.727210884353752,17.727210884353752,269.1790040376848,15.195377193942079,1.4056204084925525,1.0,13.0
1386325.0,17.727210884353752,17.727210884353752,207.57654385054468,11.670503587807957,4.199927967805081,0.98,13.0
1386325.0,17.727210884353752,17.727210884353752,269.1790040376848,15.195377193942079,1.4056204084925525,0.98,14.0
1386325.0,17.727210884353752,17.727210884353752,207.57654385054468,11.670503587807957,4.199927967805081,1.0,14.0
1386394.0,20.84720000000001,20.84720000000001,202.42914979757063,3139.148209377684,3.1167861914959474,1.0,12.0
1386394.0,20.84720000000001,20.84720000000001,278.35768963117584,9.378335995672103,5.651732306951374,1.0,13.0
1386394.0,20.84720000000001,20.84720000000001,202.42914979757063,3139.148209377684,3.1167861914959474,0.98,13.0
1386394.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0
1386541.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0
1386541.0,24.58396226415096,24.58396226415096,35.752592062924506,35.74171425484377,35.751546163187356,1.0,13.0
1386541.0,24.58396226415096,24.58396226415096,34.2524404863846,34.25239514949748,34.24975277074698,0.96,14.0
1386640.0,18.415281690140855,18.415211267605628,278.35768963117584,12.283371920638842,6.764966469555759,0.92,12.0
1386640.0,18.415281690140855,18.415211267605628,212.99254526091565,6.7895036459841265,4.013958524650917,1.0,12.0
1386640.0,18.415281690140855,18.415211267605628,278.35768963117584,12.283371920638842,6.764966469555759,0.88,13.0
1386640.0,18.415281690140855,18.415211267605628,212.99254526091565,6.7895036459841265,4.013958524650917,1.0,13.0
1386640.0,18.415281690140855,18.415281690140855,278.35768963117584,12.283371920638842,6.764966469555759,0.94,14.0
1386640.0,18.415281690140855,18.415281690140855,212.99254526091565,6.7895036459841265,4.013958524650917,1.0,14.0
1386693.0,22.272649572649584,22.272649572649584,278.35768963117584,17.918006929464582,2.9492051776661583,0.98,12.0
1386693.0,22.272649572649584,22.272649572649584,278.35768963117584,17.918006929464582,2.9492051776661583,1.0,13.0
1386693.0,22.272649572649584,22.272649572649584,278.35768963117584,17.918006929464582,2.9492051776661583,0.98,14.0
1386725.0,22.738869565217403,22.738782608695644,298.73039581777425,17.194296411294317,3.4555696659020327,1.0,12.0
1386725.0,22.738869565217403,22.738782608695644,197.53086419753066,11.57836458058074,7.935433115012671,1.0,12.0
1386725.0,22.738869565217403,22.738782608695644,197.53086419753066,11.57836458058074,7.935433115012671,1.0,13.0
1386725.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0
1386862.0,24.35420560747665,24.35420560747665,180.09905447996377,10.729607649601519,1.950592452340203,1.0,12.0
1386862.0,24.35420560747665,24.35420560747665,117.75095672652326,105.9681037136022,2.5141107085200787,0.98,12.0
1386862.0,24.35420560747665,24.35420560747665,180.09905447996377,10.525576389738546,3.854361873650163,0.96,13.0
1386862.0,24.35420560747665,24.35420560747665,119.47431302269996,16.042740827467327,1.6875269554000027,1.0,13.0
1386862.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0
1386940.0,19.161029411764716,19.161029411764716,212.99254526091565,7.799156897328231,5.0977976680137544,1.0,12.0
1386940.0,19.161029411764716,19.161029411764716,212.99254526091565,7.799156897328231,5.0977976680137544,1.0,13.0
1386940.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0
1387058.0,21.898319327731105,21.898319327731105,260.5863192182408,8.209846976683593,3.8837222277812202,1.0,12.0
1387058.0,21.898319327731105,21.898319327731105,192.86403085824472,6.563363464886066,6.448396179092981,0.98,12.0
1387058.0,21.898319327731105,21.898319327731105,260.5863192182408,8.209846976683593,3.8837222277812202,1.0,13.0
1387058.0,21.898319327731105,21.898319327731105,192.86403085824472,6.563363464886066,6.448396179092981,1.0,13.0
1387058.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0
1387386.0,18.7474820143885,18.7474820143885,202.42914979757063,11.818748789262202,4.262344758380806,1.0,12.0
1387386.0,18.7474820143885,18.7474820143885,202.42914979757063,13.26155196285822,1.8394575505894295,1.0,13.0
1387386.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0
1387439.0,20.91976000000001,20.919679999999993,260.5863192182408,18.112148761359208,0.4590909486802843,0.96,12.0
1387439.0,20.91976000000001,20.919679999999993,218.6987424822305,6.590270360522624,4.954789189592248,1.0,12.0
1387439.0,20.91976000000001,20.919679999999993,260.5863192182408,18.112148761359208,0.4590909486802843,0.98,13.0
1387439.0,20.91976000000001,20.919679999999993,218.6987424822305,6.590270360522624,4.954789189592248,1.0,13.0
1387439.0,20.91976000000001,20.919679999999993,260.5863192182408,18.112148761359208,0.4590909486802843,1.0,14.0
1387845.0,23.47657657657659,23.47657657657659,172.4881414402758,8.218928005774757,3.1996395623042986,0.9,12.0
1387845.0,23.47657657657659,23.47657657657659,172.4881414402758,8.218928005774757,3.1996395623042986,0.9,13.0
1387845.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0
1388041,0,0,0,0,0,0,12
1388041,0,0,0,0,0,0,13
1388041,0,0,0,0,0,0,14
1388048.0,25.548039215686288,25.548039215686288,180.09905447996377,11.349210122955242,3.859898871842148,1.0,12.0
1388048.0,25.548039215686288,25.548039215686288,192.86403085824472,7.101676003904572,1.036855368242442,0.98,13.0
1388048.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0
1388057.0,18.415211267605628,18.415211267605628,202.42914979757063,9.8652510708649,9.299074003637514,1.0,12.0
1388057.0,18.415211267605628,18.415211267605628,288.1844380403456,17.6394620200507,5.5815604664833245,0.98,13.0
1388057.0,18.415211267605628,18.415211267605628,202.42914979757063,9.8652510708649,9.299074003637514,1.0,13.0
1388057.0,18.415211267605628,18.415211267605628,288.1844380403456,17.6394620200507,5.5815604664833245,0.98,14.0
1388177.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0
1388177.0,22.43973684210524,22.43973684210524,165.4944145635083,6.924804694778885,4.889390353243471,1.0,13.0
1388177.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0
1388230.0,21.53636363636365,21.53636363636365,237.81212841854912,11.481531543532924,3.9730580732913268,0.98,12.0
1388230.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0
1388230.0,21.53636363636365,21.53636363636365,244.94794856093057,13.842293825927925,0.43827462275106654,1.0,14.0
1388503.0,17.39976923076924,17.399846153846124,207.57654385054468,13.322389342107272,5.067925443191797,0.92,12.0
1388503.0,17.39976923076924,17.399846153846124,202.42914979757063,19.32987441819472,9.230872684559472,0.98,13.0
1388503.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0
1388577.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0
1388577.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0
1388577.0,21.4968907563025,21.4968907563025,260.5863192182408,8.271389315185843,4.93388076431458,1.0,14.0
1388644.0,25.538627450980414,25.53872549019612,252.5252525252523,7.947057301015661,1.0965324209539347,1.0,12.0
1388644.0,25.538627450980414,25.538627450980414,252.5252525252523,7.947057301015661,1.0965324209539347,1.0,13.0
1388644.0,25.538627450980414,25.538627450980414,218.6987424822305,9.885702581134325,0.3490661889934188,1.0,13.0
1388644.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0
1388729.0,18.678285714285707,18.678357142857152,212.99254526091565,14.568953446762094,3.992877321467745,1.0,12.0
1388729.0,18.678285714285707,18.678285714285707,212.99254526091565,17.756725013511726,1.889528659325066,1.0,13.0
1388729.0,18.678285714285707,18.678285714285707,212.99254526091565,14.568953446762094,3.992877321467745,1.0,14.0
1388771.0,19.087299270072986,19.08737226277373,207.57654385054468,11.310862687549388,1.9166743474248165,1.0,12.0
1388771.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0
1388771.0,19.087299270072986,19.087299270072986,278.35768963117584,11.078977019564604,8.9794251492674,0.98,14.0
1388771.0,19.087299270072986,19.087299270072986,207.57654385054468,11.310862687549388,1.9166743474248165,1.0,14.0
1388778.0,19.961526717557245,19.961603053435123,188.41262364578407,6.034070805113544,2.544700492559997,1.0,12.0
1388778.0,19.961526717557245,19.961526717557245,188.41262364578407,6.034070805113544,2.544700492559997,1.0,13.0
1388778.0,19.961526717557245,19.961526717557245,124.9609497032176,2.1420556237898722,2.315059699215908,1.0,13.0
1388778.0,19.961526717557245,19.961526717557245,188.41262364578407,6.034070805113544,2.544700492559997,1.0,14.0
1388778.0,19.961526717557245,19.961526717557245,124.9609497032176,2.1420556237898722,2.315059699215908,0.98,14.0
1389022.0,18.351408450704234,18.35147887323946,207.57654385054468,5.433045459989671,2.4684212418301286,0.98,12.0
1389022.0,18.351408450704234,18.35147887323946,207.57654385054468,7.077157573441212,2.7623770112283523,0.96,13.0
1389022.0,18.351408450704234,18.351408450704234,218.6987424822305,7.726600757995442,3.5002672956662764,1.0,14.0
1389174.0,25.300000000000015,25.300097087378674,278.35768963117584,35.66596027840592,0.19406150627662555,0.98,12.0
1389174.0,25.300000000000015,25.300097087378674,197.53086419753066,11.66559673787171,6.918252248570752,0.98,12.0
1389174.0,25.300000000000015,25.300097087378674,278.35768963117584,35.66596027840592,0.19406150627662555,0.96,13.0
1389174.0,25.300000000000015,25.300097087378674,197.53086419753066,11.66559673787171,6.918252248570752,1.0,13.0
1389174.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0
1389320.0,20.115076923076916,20.115153846153856,184.1620626151011,28.559114818047902,4.758788899423507,1.0,12.0
1389320.0,20.115076923076916,20.115153846153856,184.1620626151011,10.731506443611465,4.551365260666273,1.0,13.0
1389320.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0
1389580.0,24.58396226415096,24.58396226415096,278.35768963117584,12.98036080259584,8.97237858418373,1.0,12.0
1389580.0,24.58396226415096,24.584056603773618,207.57654385054468,14.916109495715318,1.4930448048449705,1.0,13.0
1389580.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0
1389589.0,24.669433962264144,24.669528301886803,278.35768963117584,15.21839719003276,4.632389273639603,1.0,12.0
1389589.0,24.669433962264144,24.669528301886803,288.1844380403456,20.0992698923107,10.344864302148437,1.0,13.0
1389589.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0
1389609,0,0,0,0,0,0,12
1389609,0,0,0,0,0,0,13
1389609,0,0,0,0,0,0,14
1389779.0,23.898532110091764,23.898532110091764,192.86403085824472,22.08446158420901,2.6720725361285247,1.0,12.0
1389779.0,23.898532110091764,23.89862385321105,180.09905447996377,17.560912450734662,4.8991333850206615,1.0,13.0
1389779.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0
1389787,0,0,0,0,0,0,12
1389787,0,0,0,0,0,0,13
1389787,0,0,0,0,0,0,14
1389825.0,18.94898550724637,18.9490579710145,197.53086419753066,8.441243326652113,0.7652264628185605,1.0,12.0
1389825.0,18.94898550724637,18.9490579710145,159.04572564612306,8.13659393284928,4.651571118528551,1.0,12.0
1389825.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0
1389825.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0
1389905.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0
1389905.0,23.602592592592607,23.602592592592607,260.5863192182408,6.843186547798496,4.931697668912449,1.0,13.0
1389905.0,23.602592592592607,23.602592592592607,156.0062402496098,14.824473694005206,5.524383620800705,1.0,13.0
1389905.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0
1389971,0,0,0,0,0,0,12
1389971,0,0,0,0,0,0,13
1389971,0,0,0,0,0,0,14
1390140.0,18.351408450704234,18.351408450704234,168.91891891891873,11.355871063004429,5.053368767128006,1.0,12.0
1390140.0,18.351408450704234,18.351408450704234,121.24886329190646,8.42970356147751,2.1161968510519387,0.96,12.0
1390140.0,18.351408450704234,18.351408450704234,168.91891891891873,11.355871063004429,5.053368767128006,1.0,13.0
1390140.0,18.351408450704234,18.351408450704234,121.24886329190646,8.42970356147751,2.1161968510519387,1.0,13.0
1390140.0,18.351408450704234,18.35147887323946,168.91891891891873,11.355871063004429,5.053368767128006,1.0,14.0
1390140.0,18.351408450704234,18.35147887323946,121.24886329190646,8.42970356147751,2.1161968510519387,0.9,14.0
1390186.0,19.66135338345864,19.66142857142858,126.90355329949222,5.632284398528753,3.404457832573584,1.0,12.0
1390186.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0
1390186.0,19.66135338345864,19.66142857142858,126.90355329949222,27.264846803736617,2.4299070755221805,1.0,14.0
1390447.0,20.42945312500001,20.42945312500001,126.90355329949222,4.335223380285441,2.821892509231617,1.0,12.0
1390447.0,20.42945312500001,20.42945312500001,184.1620626151011,7.564912718464569,1.473185948485309,1.0,13.0
1390447.0,20.42945312500001,20.42945312500001,126.90355329949222,4.335223380285441,2.821892509231617,1.0,13.0
1390447.0,20.42945312500001,20.42945312500001,184.1620626151011,7.564912718464569,1.473185948485309,1.0,14.0
1390449.0,25.079803921568622,25.079803921568622,37.21968921559499,37.20817100002009,37.15803617016881,1.0,12.0
1390449.0,25.079803921568622,25.079803921568622,37.21968921559499,37.20817100002009,37.15803617016881,1.0,13.0
1390449.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0
1390452.0,21.007661290322616,21.00758064516131,288.1844380403456,34.256209689859304,1.7252122841385926,1.0,12.0
1390452.0,21.007661290322616,21.00758064516131,165.4944145635083,5.245920187210487,3.2139296357579212,0.98,12.0
1390452.0,21.007661290322616,21.00758064516131,288.1844380403456,34.256209689859304,1.7252122841385926,0.98,13.0
1390452.0,21.007661290322616,21.00758064516131,165.4944145635083,5.245920187210487,3.2139296357579212,0.92,13.0
1390452.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0
1390466.0,22.65173913043482,22.651652173913064,269.1790040376848,12.875569679123316,7.455930034575999,0.96,12.0
1390466.0,22.65173913043482,22.651652173913064,212.99254526091565,8.333045374448886,3.4530973233907503,0.9,12.0
1390466.0,22.65173913043482,22.651652173913064,269.1790040376848,12.875569679123316,7.455930034575999,1.0,13.0
1390466.0,22.65173913043482,22.651652173913064,212.99254526091565,8.333045374448886,3.4530973233907503,0.96,13.0
1390466.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0
1390594.0,21.791416666666677,21.791416666666677,207.57654385054468,12.847857284185494,2.369296425671081,1.0,12.0
1390594.0,21.791416666666677,21.791416666666677,207.57654385054468,14.269854407926346,4.460858900226526,0.98,13.0
1390594.0,21.791416666666677,21.791416666666677,207.57654385054468,11.007372548785582,3.858399017547299,1.0,14.0
1390617.0,21.186260162601656,21.18617886178863,197.53086419753066,12.249029865092808,2.5451638688124376,1.0,12.0
1390617.0,21.186260162601656,21.18617886178863,197.53086419753066,12.249029865092808,2.5451638688124376,1.0,13.0
1390617.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0
